sync,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z
237,17,-18,-34,3450,-940,-2267,5165,-5005,-17
241,17,-18,-34,3450,-940,-2267,5137,-4932,-17
245,17,-19,-34,3326,-951,-2273,5127,-4872,-17
0,17,-19,-34,3326,-951,-2273,5200,-4832,-17
4,16,-16,-35,3206,-960,-2281,5137,-4795,-17
8,16,-16,-35,3206,-960,-2281,5137,-4795,-17
12,16,-16,-35,3092,-967,-2290,5240,-4765,-17
16,17,-13,-36,3092,-967,-2290,5235,-4642,-17
20,17,-13,-36,2982,-973,-2298,5245,-4607,-17
24,18,-15,-41,2982,-973,-2298,5255,-4540,-17
28,18,-15,-41,2874,-976,-2308,5255,-4540,-17
32,18,-15,-41,2874,-976,-2308,5265,-4520,-18
36,17,-18,-41,2768,-975,-2319,5275,-4412,-18
40,17,-18,-41,2768,-975,-2319,5250,-4402,-18
44,16,-18,-42,2663,-970,-2332,5275,-4327,-18
48,16,-18,-42,2663,-970,-2332,5275,-4327,-18
52,16,-18,-42,2558,-962,-2348,5315,-4275,-18
56,16,-17,-42,2558,-962,-2348,5265,-4195,-18
60,16,-17,-42,2456,-950,-2367,5310,-4097,-18
64,15,-17,-43,2456,-950,-2367,5265,-4020,-18
68,15,-17,-43,2360,-936,-2388,5265,-4020,-18
72,15,-18,-44,2360,-936,-2388,5265,-4020,-18
76,15,-18,-44,2269,-918,-2412,5295,-3902,-18
80,15,-18,-44,2269,-918,-2412,5270,-3862,-18
84,14,-19,-45,2186,-898,-2437,5270,-3862,-18
88,14,-19,-45,2186,-898,-2437,5280,-3695,-19
92,13,-17,-45,2110,-876,-2465,5280,-3695,-19
96,13,-17,-45,2110,-876,-2465,5320,-3642,-19
100,13,-17,-45,2047,-852,-2495,5295,-3562,-19
104,12,-16,-45,2047,-852,-2495,5310,-3430,-19
108,12,-16,-45,1997,-826,-2527,5310,-3430,-19
112,11,-15,-47,1997,-826,-2527,5315,-3387,-19
116,11,-15,-47,1959,-799,-2559,5295,-3352,-19
120,11,-15,-47,1959,-799,-2559,5275,-3255,-19
124,10,-13,-48,1933,-770,-2593,5305,-3150,-19
128,10,-13,-48,1933,-770,-2593,5250,-3092,-19
132,9,-12,-47,1921,-741,-2627,5250,-3092,-19
136,9,-12,-47,1921,-741,-2627,5280,-2980,-20
140,9,-12,-47,1925,-710,-2662,5240,-2915,-20
144,7,-11,-45,1925,-710,-2662,5220,-2847,-20
148,7,-11,-45,1946,-680,-2696,5180,-2772,-20
152,5,-9,-46,1946,-680,-2696,5180,-2772,-20
156,5,-9,-46,1982,-651,-2728,5210,-2705,-20
160,4,-9,-44,1982,-651,-2728,5185,-2602,-20
164,4,-9,-44,2033,-624,-2760,5160,-2572,-20
168,4,-9,-44,2033,-624,-2760,5147,-2497,-20
172,2,-6,-42,2097,-601,-2789,5147,-2497,-20
176,2,-6,-42,2097,-601,-2789,5127,-2445,-20
180,4,-7,-43,2170,-581,-2817,5112,-2375,-21
184,4,-7,-43,2170,-581,-2817,5082,-2317,-21
188,4,-7,-43,2252,-566,-2842,5067,-2227,-21
192,5,-6,-46,2252,-566,-2842,5067,-2227,-21
196,5,-6,-46,2344,-553,-2864,5067,-2227,-21
200,5,-6,-47,2344,-553,-2864,5007,-2165,-21
204,5,-6,-47,2448,-543,-2883,4997,-2057,-21
208,5,-6,-47,2448,-543,-2883,4997,-2057,-21
212,5,-3,-45,2565,-534,-2901,4902,-1967,-21
216,5,-3,-45,2565,-534,-2901,4902,-1967,-21
220,5,-1,-46,2691,-528,-2915,4892,-1935,-22
224,5,-1,-46,2691,-528,-2915,4825,-1905,-22
228,5,-1,-46,2827,-526,-2924,4837,-1875,-22
232,6,-5,-48,2827,-526,-2924,4837,-1875,-22
236,6,-5,-48,2970,-527,-2930,4800,-1787,-22
241,6,-7,-48,2970,-527,-2930,4800,-1835,-22
245,6,-7,-48,3112,-529,-2934,4780,-1762,-22
0,6,-7,-48,3112,-529,-2934,4720,-1777,-23
4,6,-5,-48,3246,-534,-2936,4725,-1702,-23
8,6,-5,-48,3246,-534,-2936,4725,-1702,-23
12,8,-7,-49,3369,-541,-2936,4640,-1702,-23
16,8,-7,-49,3369,-541,-2936,4585,-1680,-23
20,8,-10,-46,3474,-549,-2936,4570,-1712,-23
24,8,-10,-46,3474,-549,-2936,4540,-1675,-24
28,8,-10,-46,3554,-559,-2935,4540,-1675,-24
32,8,-14,-46,3554,-559,-2935,4457,-1625,-24
36,8,-14,-46,3604,-571,-2934,4417,-1645,-24
40,6,-15,-43,3604,-571,-2934,4397,-1610,-24
44,6,-15,-43,3623,-584,-2935,4367,-1570,-25
48,6,-15,-43,3623,-584,-2935,4367,-1570,-25
52,5,-17,-41,3612,-599,-2935,4367,-1570,-25
56,5,-17,-41,3612,-599,-2935,4277,-1575,-25
60,6,-15,-41,3571,-616,-2936,4217,-1585,-25
64,6,-15,-41,3571,-616,-2936,4192,-1570,-25
68,6,-15,-41,3511,-635,-2938,4192,-1570,-25
72,6,-14,-42,3511,-635,-2938,4192,-1570,-25
76,6,-14,-42,3443,-654,-2939,4090,-1585,-26
80,6,-14,-45,3443,-654,-2939,4065,-1512,-26
84,6,-14,-45,3373,-670,-2938,4065,-1512,-26
88,6,-14,-45,3373,-670,-2938,3955,-1575,-26
92,6,-12,-44,3306,-684,-2936,3955,-1575,-26
96,6,-12,-44,3306,-684,-2936,3885,-1557,-26
100,4,-13,-42,3239,-697,-2934,3827,-1547,-27
104,4,-13,-42,3239,-697,-2934,3757,-1532,-27
108,4,-13,-42,3170,-709,-2932,3757,-1532,-27
112,5,-16,-42,3170,-709,-2932,3702,-1517,-27
116,5,-16,-42,3097,-720,-2928,3717,-1517,-27
120,7,-18,-45,3097,-720,-2928,3617,-1477,-27
124,7,-18,-45,3014,-728,-2927,3602,-1492,-27
128,8,-18,-47,3014,-728,-2927,3515,-1477,-27
132,8,-18,-47,2923,-733,-2926,3515,-1477,-27
136,8,-18,-47,2923,-733,-2926,3475,-1457,-28
140,7,-16,-46,2826,-734,-2926,3415,-1462,-28
144,7,-16,-46,2826,-734,-2926,3340,-1542,-28
148,7,-18,-43,2724,-730,-2926,3335,-1487,-28
152,7,-18,-43,2724,-730,-2926,3335,-1487,-28
156,7,-18,-43,2612,-725,-2928,3280,-1507,-28
160,6,-19,-40,2612,-725,-2928,3197,-1430,-29
164,6,-19,-40,2490,-717,-2930,3112,-1467,-29
168,5,-17,-39,2490,-717,-2930,3062,-1370,-29
172,5,-17,-39,2360,-709,-2934,3062,-1370,-29
176,5,-17,-39,2360,-709,-2934,3062,-1370,-29
180,5,-13,-38,2224,-700,-2938,2987,-1370,-29
184,5,-13,-38,2224,-700,-2938,2912,-1350,-29
188,4,-10,-36,2088,-691,-2940,2870,-1370,-29
192,4,-10,-36,2088,-691,-2940,2870,-1345,-29
196,4,-10,-36,1969,-681,-2940,2870,-1345,-29
200,5,-9,-39,1969,-681,-2940,2775,-1292,-29
204,5,-9,-39,1875,-670,-2938,2720,-1267,-29
208,6,-6,-43,1875,-670,-2938,2720,-1267,-29
212,6,-6,-43,1805,-656,-2934,2635,-1227,-30
216,5,-3,-40,1805,-656,-2934,2635,-1227,-30
220,5,-3,-40,1760,-639,-2928,2547,-1237,-30
224,5,-3,-40,1760,-639,-2928,2502,-1232,-30
228,6,-5,-41,1738,-621,-2920,2452,-1207,-30
232,6,-5,-41,1738,-621,-2920,2452,-1207,-30
236,8,-5,-43,1736,-603,-2909,2367,-1192,-30
240,8,-5,-43,1736,-603,-2909,2317,-1217,-30
244,8,-5,-43,1752,-583,-2898,2287,-1247,-30
248,9,-5,-42,1752,-583,-2898,2240,-1192,-31
2,9,-5,-42,1780,-564,-2887,2165,-1252,-31
6,9,-6,-40,1780,-564,-2887,2165,-1252,-31
10,9,-6,-40,1816,-545,-2875,2100,-1242,-31
14,9,-6,-40,1816,-545,-2875,2105,-1287,-31
18,9,-7,-39,1857,-526,-2862,2030,-1282,-31
22,9,-7,-39,1857,-526,-2862,1990,-1330,-31
26,10,-7,-39,1897,-508,-2848,1990,-1330,-31
30,10,-7,-39,1897,-508,-2848,1917,-1325,-31
34,10,-7,-39,1933,-490,-2834,1872,-1335,-31
38,9,-7,-36,1933,-490,-2834,1822,-1395,-31
42,9,-7,-36,1968,-474,-2818,1802,-1380,-31
46,10,-6,-35,1968,-474,-2818,1802,-1380,-31
50,10,-6,-35,1999,-460,-2802,1802,-1380,-31
54,10,-6,-35,1999,-460,-2802,1707,-1452,-32
58,11,-5,-36,2026,-449,-2786,1647,-1517,-32
62,11,-5,-36,2026,-449,-2786,1622,-1512,-32
66,11,-3,-35,2055,-440,-2769,1540,-1562,-32
70,11,-3,-35,2055,-440,-2769,1540,-1562,-32
74,10,-2,-37,2094,-432,-2750,1555,-1575,-32
78,10,-2,-37,2094,-432,-2750,1455,-1625,-32
82,10,-2,-37,2141,-425,-2730,1455,-1625,-32
86,11,-1,-39,2141,-425,-2730,1365,-1767,-32
90,11,-1,-39,2195,-418,-2707,1365,-1767,-32
94,13,0,-38,2195,-418,-2707,1375,-1850,-32
98,13,0,-38,2258,-411,-2683,1370,-1900,-32
102,13,0,-38,2258,-411,-2683,1290,-1962,-32
106,14,0,-39,2328,-405,-2658,1290,-1962,-32
110,14,0,-39,2328,-405,-2658,1262,-2007,-33
114,15,-2,-38,2403,-398,-2634,1232,-2042,-33
118,15,-2,-38,2403,-398,-2634,1212,-2125,-33
122,15,-2,-38,2477,-393,-2609,1212,-2185,-33
126,13,-5,-34,2477,-393,-2609,1127,-2332,-33
130,13,-5,-34,2547,-389,-2585,1127,-2332,-33
134,14,-5,-34,2547,-389,-2585,1117,-2410,-33
138,14,-5,-34,2613,-387,-2559,1102,-2435,-33
142,14,-5,-34,2613,-387,-2559,1057,-2507,-33
146,15,-5,-34,2673,-387,-2533,1052,-2592,-33
150,15,-5,-34,2673,-387,-2533,1052,-2592,-33
154,15,-4,-34,2727,-388,-2505,1062,-2645,-33
158,15,-4,-34,2727,-388,-2505,987,-2807,-33
162,15,-4,-34,2775,-389,-2476,972,-2867,-33
166,15,-3,-33,2775,-389,-2476,955,-2955,-33
170,15,-3,-33,2815,-393,-2448,955,-2955,-33
174,15,-4,-30,2815,-393,-2448,955,-2955,-33
178,15,-4,-30,2845,-399,-2419,890,-3117,-33
182,14,-4,-27,2845,-399,-2419,885,-3250,-33
186,14,-4,-27,2867,-407,-2389,915,-3317,-33
191,14,-4,-27,2867,-407,-2389,850,-3450,-33
195,15,-1,-28,2882,-417,-2358,850,-3450,-33
199,15,-1,-28,2882,-417,-2358,815,-3532,-33
203,15,3,-32,2899,-430,-2325,845,-3592,-33
207,15,3,-32,2899,-430,-2325,845,-3592,-33
211,15,3,-32,2927,-442,-2290,855,-3770,-33
215,15,2,-32,2927,-442,-2290,855,-3770,-33
219,15,2,-32,2967,-454,-2252,785,-3902,-33
223,15,-1,-30,2967,-454,-2252,835,-3995,-33
227,15,-1,-30,3014,-464,-2211,805,-4102,-33
231,15,-1,-30,3014,-464,-2211,805,-4102,-33
235,16,-2,-30,3067,-474,-2169,730,-4285,-32
239,16,-2,-30,3067,-474,-2169,790,-4307,-32
243,16,-4,-29,3123,-484,-2125,740,-4392,-32
247,16,-4,-29,3123,-484,-2079,740,-4525,-32
2,16,-4,-29,3178,-493,-2079,750,-4642,-32
6,16,-4,-30,3178,-493,-2034,750,-4642,-32
10,16,-4,-30,3228,-501,-2034,720,-4810,-32
14,17,-3,-30,3228,-501,-1989,710,-4867,-32
18,17,-3,-30,3271,-508,-1989,710,-4995,-32
22,18,-4,-29,3271,-508,-1944,725,-5075,-32
26,18,-4,-29,3304,-515,-1944,725,-5075,-32
30,18,-4,-29,3304,-515,-1900,725,-5075,-32
34,18,-8,-25,3330,-521,-1900,700,-5345,-31
38,18,-8,-25,3330,-529,-1858,700,-5397,-31
42,18,-9,-24,3350,-529,-1858,730,-5550,-31
46,18,-9,-24,3350,-540,-1819,745,-5617,-31
50,18,-9,-24,3366,-540,-1819,745,-5617,-31
54,18,-7,-25,3366,-553,-1782,710,-5780,-31
58,18,-7,-25,3377,-553,-1782,715,-5907,-30
62,18,-6,-25,3385,-565,-1744,690,-5987,-30
66,18,-6,-25,3385,-565,-1744,760,-6120,-30
70,18,-6,-25,3389,-577,-1706,760,-6120,-30
74,17,-6,-21,3389,-577,-1706,755,-6257,-29
78,17,-6,-21,3394,-588,-1667,680,-6335,-29
82,18,-10,-20,3394,-588,-1667,720,-6427,-29
86,18,-10,-20,3404,-599,-1627,730,-6457,-29
90,18,-10,-20,3404,-599,-1627,730,-6457,-29
94,19,-13,-21,3420,-610,-1588,760,-6605,-29
98,19,-13,-21,3420,-610,-1588,765,-6707,-28
102,19,-10,-24,3437,-618,-1550,730,-6790,-28
106,19,-10,-24,3437,-618,-1550,730,-6790,-28
110,19,-10,-24,3452,-623,-1513,765,-6977,-27
114,19,-9,-26,3452,-623,-1513,760,-6982,-27
118,19,-9,-26,3461,-625,-1476,775,-7090,-27
122,20,-9,-27,3461,-625,-1476,770,-7165,-27
126,20,-9,-27,3466,-622,-1440,830,-7320,-26
130,20,-11,-26,3466,-622,-1440,830,-7320,-26
134,20,-11,-26,3467,-617,-1404,795,-7452,-26
138,20,-11,-26,3467,-617,-1404,790,-7512,-26
142,20,-12,-23,3466,-608,-1370,860,-7585,-25
146,20,-12,-23,3466,-608,-1370,845,-7665,-25
150,21,-13,-20,3466,-598,-1338,845,-7665,-25
154,21,-13,-20,3466,-598,-1338,845,-7665,-25
158,21,-13,-20,3468,-588,-1307,880,-7870,-24
162,21,-12,-20,3468,-588,-1307,870,-7962,-24
166,21,-12,-20,3475,-578,-1278,885,-8062,-24
170,21,-11,-19,3475,-578,-1278,890,-8115,-23
174,21,-11,-19,3488,-568,-1250,890,-8115,-23
178,21,-11,-19,3488,-568,-1250,967,-8175,-23
182,23,-12,-20,3508,-558,-1222,977,-8297,-22
186,23,-12,-20,3508,-558,-1222,1017,-8332,-22
190,22,-13,-15,3535,-547,-1196,1002,-8390,-21
194,22,-13,-15,3535,-547,-1196,1002,-8390,-21
198,22,-13,-15,3569,-536,-1171,1022,-8487,-21
202,21,-11,-9,3569,-536,-1171,1017,-8542,-20
206,21,-11,-9,3609,-529,-1147,1077,-8655,-20
210,21,-11,-8,3609,-529,-1147,1097,-8725,-20
214,21,-11,-8,3655,-525,-1123,1097,-8725,-20
218,21,-11,-8,3655,-525,-1123,1107,-8747,-19
222,23,-13,-11,3707,-522,-1100,1117,-8817,-19
226,23,-13,-11,3707,-522,-1100,1132,-8925,-18
230,22,-12,-11,3760,-519,-1078,1132,-8925,-18
234,22,-12,-11,3760,-519,-1078,1132,-8955,-17
238,21,-12,-13,3814,-514,-1056,1177,-8990,-17
242,21,-12,-13,3814,-514,-1056,1167,-9032,-17
246,21,-12,-13,3867,-507,-1034,1187,-9200,-16
1,23,-12,-11,3867,-507,-1034,1227,-9150,-16
5,23,-12,-11,3920,-498,-1011,1227,-9150,-16
9,24,-12,-8,3920,-498,-1011,1242,-9195,-15
13,24,-12,-8,3974,-487,-988,1262,-9210,-14
17,24,-12,-8,3974,-487,-988,1325,-9352,-14
21,22,-11,-5,4029,-476,-965,1360,-9327,-13
25,22,-11,-5,4029,-476,-965,1325,-9312,-13
29,23,-14,-5,4082,-467,-942,1325,-9312,-13
33,23,-14,-5,4082,-467,-942,1375,-9377,-12
37,23,-14,-5,4130,-457,-920,1410,-9400,-11
41,26,-14,-5,4130,-457,-920,1465,-9387,-11
45,26,-14,-5,4171,-447,-899,1480,-9460,-10
49,22,-12,-4,4171,-447,-899,1480,-9460,-10
53,22,-12,-4,4206,-435,-879,1520,-9470,-10
57,22,-12,-4,4206,-435,-879,1475,-9460,-9
61,24,-13,-3,4237,-421,-861,1495,-9510,-8
65,24,-13,-3,4237,-421,-861,1495,-9465,-8
69,23,-12,2,4261,-407,-843,1495,-9465,-8
73,23,-12,2,4261,-407,-843,1485,-9495,-7
77,22,-10,4,4279,-392,-827,1530,-9475,-7
81,22,-10,4,4279,-392,-827,1580,-9435,-6
85,22,-10,4,4292,-377,-810,1612,-9405,-5
89,25,-12,4,4292,-377,-810,1612,-9405,-5
93,25,-12,4,4298,-364,-794,1617,-9362,-5
97,26,-13,3,4298,-364,-794,1647,-9377,-4
101,26,-13,3,4300,-351,-778,1632,-9317,-4
105,26,-13,3,4300,-351,-778,1632,-9317,-4
109,25,-12,0,4297,-336,-764,1727,-9297,-3
113,25,-12,0,4297,-336,-764,1727,-9220,-3
117,25,-13,0,4289,-320,-751,1802,-9210,-2
121,25,-13,0,4289,-320,-751,1807,-9155,-2
125,25,-13,0,4279,-302,-740,1817,-9145,-1
129,29,-11,2,4279,-302,-740,1817,-9145,-1
133,29,-11,2,4268,-283,-731,1822,-9047,0
137,28,-9,5,4268,-283,-731,1847,-9072,0
141,28,-9,5,4257,-264,-722,1862,-8955,1
145,28,-9,5,4257,-264,-722,1912,-8915,1
149,26,-8,6,4247,-247,-713,1922,-8880,2
153,26,-8,6,4247,-247,-713,1922,-8880,2
157,28,-9,7,4237,-232,-704,1912,-8777,2
161,28,-9,7,4237,-232,-704,1935,-8592,3
165,28,-9,7,4228,-218,-696,1960,-8512,3
169,28,-8,6,4228,-218,-696,1990,-8435,4
173,28,-8,6,4219,-205,-688,1990,-8435,4
177,27,-8,7,4219,-205,-688,2000,-8370,4
181,27,-8,7,4210,-193,-680,2020,-8307,5
185,30,-9,9,4210,-193,-680,2030,-8215,5
189,30,-9,9,4201,-182,-674,2080,-8140,5
193,30,-9,9,4201,-182,-674,2080,-8140,5
197,31,-7,11,4191,-174,-667,2120,-8042,6
201,31,-7,11,4191,-174,-667,2090,-7935,6
205,30,-6,12,4179,-169,-660,2105,-7807,7
209,30,-6,12,4179,-169,-660,2160,-7722,7
213,30,-6,12,4166,-166,-653,2160,-7722,7
217,30,-6,12,4166,-166,-653,2170,-7630,7
221,30,-6,12,4151,-165,-646,2170,-7522,8
225,30,-4,13,4151,-165,-646,2195,-7385,8
229,30,-4,13,4137,-165,-639,2195,-7385,8
233,30,-4,13,4137,-165,-639,2215,-7207,8
237,30,-3,13,4124,-166,-631,2215,-7207,8
241,30,-3,13,4124,-166,-631,2195,-7032,9
245,30,-1,13,4111,-167,-622,2262,-6855,10
0,30,-1,13,4111,-167,-622,2250,-6772,10
4,30,-1,13,4099,-170,-612,2250,-6772,10
8,30,1,13,4099,-170,-612,2277,-6610,10
12,30,1,13,4087,-173,-601,2292,-6525,10
16,31,1,13,4087,-173,-601,2297,-6397,10
20,31,1,13,4077,-175,-589,2282,-6242,11
24,31,1,13,4077,-175,-589,2312,-6142,11
28,30,1,13,4069,-177,-577,2312,-6142,11
32,30,1,13,4069,-177,-577,2322,-5962,11
36,17,7,13,4062,-180,-565,2342,-5845,11
40,17,7,13,4062,-180,-565,2357,-5732,11
44,35,8,11,4058,-182,-551,2372,-5580,12
48,35,8,11,4058,-182,-551,2372,-5580,12
52,35,8,11,4053,-183,-534,2387,-5477,12
56,32,8,9,4053,-183,-534,2387,-5275,12
60,32,8,9,4051,-182,-516,2372,-5132,12
64,33,7,12,4051,-182,-516,2387,-5000,12
68,33,7,12,4052,-179,-499,2387,-5000,12
72,33,7,12,4052,-179,-499,2442,-4842,12
76,31,9,12,4056,-175,-483,2397,-4725,12
80,31,9,12,4056,-175,-483,2437,-4540,12
84,30,10,11,4062,-172,-469,2437,-4445,12
88,30,10,11,4062,-172,-469,2437,-4445,12
92,30,10,11,4067,-168,-455,2437,-4445,12
96,30,13,11,4067,-168,-455,2452,-4147,12
100,30,13,11,4075,-164,-442,2452,-3970,12
104,30,12,11,4075,-164,-442,2452,-3970,12
108,30,12,11,4084,-159,-429,2472,-3700,12
112,30,12,11,4084,-159,-429,2472,-3700,12
116,30,12,12,4096,-154,-419,2462,-3542,12
120,30,12,12,4096,-154,-419,2482,-3357,12
124,31,13,11,4110,-149,-410,2487,-3195,13
128,31,13,11,4110,-149,-410,2487,-3195,13
132,29,14,10,4125,-142,-403,2507,-3022,12
136,29,14,10,4125,-142,-403,2482,-2920,12
140,29,14,10,4141,-135,-396,2497,-2762,12
144,27,14,9,4141,-135,-396,2467,-2572,12
148,27,14,9,4155,-126,-391,2527,-2450,12
152,26,15,7,4155,-126,-391,2527,-2450,12
156,26,15,7,4167,-115,-385,2482,-2282,12
160,26,15,7,4167,-115,-385,2522,-2135,12
164,22,16,6,4177,-103,-380,2517,-1977,12
168,22,16,6,4177,-103,-380,2482,-1860,12
172,25,16,6,4184,-89,-375,2482,-1860,12
176,25,16,6,4184,-89,-375,2487,-1717,11
180,25,16,6,4191,-72,-370,2472,-1542,11
184,27,16,7,4191,-72,-370,2507,-1400,11
188,27,16,7,4197,-54,-366,2457,-1247,11
192,27,16,6,4197,-54,-366,2457,-1247,11
196,27,16,6,4201,-35,-363,2482,-1110,10
200,27,16,6,4201,-35,-363,2447,-977,10
204,29,17,3,4202,-14,-361,2487,-820,10
208,29,17,3,4202,-14,-361,2462,-692,10
212,28,18,1,4199,8,-359,2437,-605,9
216,28,18,1,4199,8,-359,2437,-605,9
220,28,18,1,4191,33,-356,2492,-437,9
224,27,18,-1,4191,33,-356,2497,-270,9
228,27,18,-1,4178,61,-354,2497,-270,9
232,27,18,0,4178,61,-354,2422,-45,8
236,27,18,0,4161,91,-352,2422,-45,8
240,28,20,-2,4161,91,-352,2427,50,8
244,28,20,-2,4143,123,-350,2392,192,8
248,28,20,-2,4143,123,-350,2372,340,7
2,27,19,-3,4125,157,-347,2372,340,7
6,27,19,-3,4125,157,-347,2352,467,7
10,26,19,-2,4105,194,-346,2392,535,7
14,26,19,-2,4105,194,-346,2337,645,6
18,26,19,-2,4086,232,-345,2332,785,6
22,27,21,-5,4086,232,-345,2322,895,6
26,27,21,-5,4068,271,-345,2322,895,6
30,28,22,-6,4068,271,-345,2292,1017,5
34,28,22,-6,4049,312,-346,2287,1090,5
38,28,22,-6,4049,312,-346,2277,1120,4
42,25,22,-6,4030,354,-348,2282,1287,4
46,25,22,-6,4030,354,-348,2282,1287,4
50,23,19,-5,4012,397,-352,2190,1370,4
54,23,19,-5,4012,397,-352,2195,1502,3
58,23,19,-5,3995,439,-359,2220,1507,3
62,23,18,-5,3995,439,-359,2215,1650,2
66,23,18,-5,3978,479,-370,2215,1650,2
70,22,19,-5,3978,479,-370,2215,1650,2
74,22,19,-5,3960,518,-383,2135,1865,1
78,22,19,-5,3960,518,-383,2120,1910,1
82,22,20,-8,3944,555,-399,2050,1987,1
86,22,20,-8,3944,555,-399,2065,2062,0
90,24,22,-10,3928,592,-417,2065,2062,0
94,24,22,-10,3928,592,-417,2020,2095,0
98,22,21,-10,3913,628,-437,2000,2130,0
102,22,21,-10,3913,628,-437,2000,2130,0
106,22,21,-10,3901,662,-459,1940,2317,-2
110,20,19,-9,3901,662,-459,1940,2317,-2
114,20,19,-9,3891,693,-484,1917,2415,-2
118,20,19,-9,3891,693,-484,1902,2482,-2
122,20,19,-9,3883,721,-512,1872,2562,-3
126,20,19,-9,3883,721,-512,1872,2562,-3
130,21,19,-9,3875,745,-542,1837,2602,-3
134,21,19,-9,3875,745,-542,1817,2645,-4
138,20,18,-9,3869,764,-574,1777,2680,-4
142,20,18,-9,3869,764,-574,1752,2772,-5
146,20,18,-9,3867,779,-608,1692,2822,-5
150,21,19,-8,3867,779,-608,1692,2822,-5
154,21,19,-8,3867,789,-644,1672,2852,-6
158,21,20,-6,3867,789,-644,1657,2880,-6
162,21,20,-6,3867,795,-681,1622,2890,-7
166,21,20,-6,3867,795,-681,1612,2950,-7
170,24,23,-5,3866,796,-718,1612,2950,-7
174,24,23,-5,3866,796,-718,1612,2950,-7
178,26,24,-8,3864,793,-753,1530,2995,-8
182,26,24,-8,3864,793,-753,1535,3072,-8
186,25,23,-14,3861,787,-787,1485,3087,-9
190,25,23,-14,3861,787,-787,1455,3092,-9
194,25,23,-14,3852,782,-819,1455,3092,-9
199,23,22,-14,3852,782,-819,1455,3092,-10
203,23,22,-14,3834,777,-851,1345,3140,-11
207,23,21,-11,3834,777,-851,1325,3145,-11
211,23,21,-11,3805,771,-883,1300,3150,-12
215,23,21,-11,3805,771,-883,1300,3150,-12
219,26,22,-11,3771,765,-915,1257,3102,-12
223,26,22,-11,3771,765,-915,1247,3175,-12
227,25,22,-13,3734,757,-946,1172,3180,-13
231,25,22,-13,3734,757,-946,1152,3175,-14
235,25,22,-13,3694,747,-976,1152,3175,-14
239,21,20,-13,3694,747,-976,1112,3175,-14
243,21,20,-13,3651,737,-1006,1082,3190,-14
247,21,19,-15,3651,737,-1006,1027,3190,-15
2,21,19,-15,3602,727,-1036,1027,3190,-15
6,21,19,-15,3602,727,-1036,1017,3117,-15
10,25,20,-18,3547,717,-1066,950,3127,-16
14,25,20,-18,3547,717,-1066,930,3097,-16
18,25,21,-18,3489,709,-1096,885,3072,-17
22,25,21,-18,3489,709,-1096,825,3092,-17
26,25,21,-18,3428,702,-1124,825,3092,-17
30,22,20,-18,3428,702,-1124,825,3052,-17
34,22,20,-18,3367,694,-1151,830,3077,-18
38,19,19,-18,3367,694,-1151,805,3037,-18
42,19,19,-18,3308,686,-1177,690,3017,-18
46,18,18,-20,3308,686,-1177,700,2990,-19
50,18,18,-20,3249,677,-1203,700,2990,-19
54,18,18,-20,3249,677,-1203,617,2920,-20
58,15,15,-19,3190,670,-1229,637,2875,-20
62,15,15,-19,3190,670,-1229,557,2910,-20
66,12,14,-17,3131,661,-1256,547,2847,-20
70,12,14,-17,3131,661,-1256,547,2847,-20
74,12,14,-17,3073,651,-1284,507,2797,-21
78,16,17,-17,3073,651,-1284,467,2777,-21
82,16,17,-17,3022,639,-1313,447,2787,-21
86,14,16,-15,3022,639,-1313,377,2752,-22
90,14,16,-15,2977,626,-1341,377,2752,-22
94,14,16,-15,2977,626,-1341,362,2650,-22
98,12,14,-17,2934,612,-1369,275,2660,-22
102,12,14,-17,2934,612,-1369,265,2577,-23
106,14,14,-19,2890,597,-1397,215,2537,-23
110,14,14,-19,2890,597,-1397,215,2537,-23
114,14,14,-19,2848,580,-1425,190,2512,-23
118,16,15,-23,2848,580,-1425,130,2435,-24
122,16,15,-23,2806,564,-1451,90,2420,-24
126,16,16,-23,2806,564,-1451,90,2420,-24
130,16,16,-23,2763,550,-1477,50,2337,-24
134,16,16,-23,2763,550,-1477,55,2317,-25
138,16,17,-24,2720,538,-1502,-20,2237,-25
142,16,17,-24,2720,538,-1502,-45,2175,-25
146,16,15,-25,2677,529,-1526,-60,2145,-25
150,16,15,-25,2677,529,-1526,-60,2145,-25
154,17,14,-29,2632,523,-1550,-125,2095,-26
158,17,14,-29,2632,523,-1550,-160,2072,-26
162,17,14,-29,2579,520,-1574,-205,1982,-26
166,17,12,-31,2579,520,-1574,-245,1935,-26
170,17,12,-31,2517,522,-1599,-255,1900,-26
174,16,13,-30,2517,522,-1599,-255,1900,-26
178,16,13,-30,2452,525,-1625,-315,1822,-27
182,16,13,-30,2452,525,-1625,-337,1802,-27
186,18,18,-29,2391,529,-1649,-377,1747,-27
190,18,18,-29,2391,529,-1649,-387,1680,-27
194,17,21,-26,2342,534,-1671,-387,1680,-27
198,17,21,-26,2342,534,-1671,-397,1645,-28
202,17,21,-26,2307,538,-1690,-467,1547,-28
206,19,22,-29,2307,538,-1690,-537,1527,-28
210,19,22,-29,2281,541,-1705,-537,1462,-28
214,20,20,-32,2281,541,-1705,-537,1462,-28
218,20,20,-32,2258,547,-1717,-547,1380,-29
222,20,20,-32,2258,547,-1717,-607,1320,-29
226,18,20,-32,2236,555,-1729,-632,1272,-29
230,18,20,-32,2236,555,-1729,-670,1242,-29
